mms_spc_num,date_from,date_to,spc_pos_x,spc_pos_y,spc_pos_z,b_msh_x,b_msh_y,b_msh_z,r_rc,method_used,walen1,walen2,jet_detection,r_W,theta_W,np_median_msp,np_median_msh,b_imf_x,b_imf_y,b_imf_z,dipole,imf_clock_angle,p_dyn,Date,Probe,x_gsm,y_gsm,z_gsm,r_spc,theta_w,ind_min_msp,ind_max_msp,ind_min_msh,ind_max_msh,angle_b_lmn_vec_msp_msh_median,b_lmn_vec_msp_mean_n,b_lmn_vec_msp_mean_m,b_lmn_vec_msp_mean_l,b_lmn_vec_msp_median_n,b_lmn_vec_msp_median_m,b_lmn_vec_msp_median_l,b_lmn_vec_msh_mean_n,b_lmn_vec_msh_mean_m,b_lmn_vec_msh_mean_l,b_lmn_vec_msh_median_n,b_lmn_vec_msh_median_m,b_lmn_vec_msh_median_l,np_msp_median,np_msp_mean,np_msh_median,np_msh_mean,vp_lmn_vec_msp_mean_n,vp_lmn_vec_msp_mean_m,vp_lmn_vec_msp_mean_l,vp_lmn_vec_msp_median_n,vp_lmn_vec_msp_median_m,vp_lmn_vec_msp_median_l,vp_lmn_vec_msh_mean_n,vp_lmn_vec_msh_mean_m,vp_lmn_vec_msh_mean_l,vp_lmn_vec_msh_median_n,vp_lmn_vec_msh_median_m,vp_lmn_vec_msh_median_l,tp_para_msp_median,tp_para_msh_median,tp_para_msp_mean,tp_para_msh_mean,tp_perp_msp_median,tp_perp_msh_median,tp_perp_msp_mean,tp_perp_msh_mean,beta_msh_mean
3,2016-01-06 22:22:57,2016-01-06 22:32:57,7.64,-7.15,-3.19,-0.4399999976158142,2.890000104904175,-12.079999923706055,4.113,bisection,False,True,True,2.571,144.953,2.286,4.664,-3.4600000381469727,3.4600000381469727,-2.450000047683716,-20.947,125.302,2.53,2016-01-06 22:27:44.198000+00:00,3,7.643,-7.148,-3.19,7.828,144.953,906,966,986,1046,6.401,21.452,28.602,33.417,20.785,29.245,32.203,16.272,31.344,29.369,16.272,31.344,29.369,2.286,2.207,4.664,4.447,-83.926,186.758,-61.963,-85.188,186.763,-93.083,-19.204,260.916,-57.958,-16.124,243.216,-62.986,984764.375,769176.0,992571.375,781148.562,1056645.125,887451.125,1047616.688,918978.125,0.065,
3,2016-01-07 09:32:15,2016-01-07 09:42:15,8.87,-1.96,-0.73,20.780000686645508,-14.09000015258789,65.58000183105469,0.73,shear,True,True,True,1.769,170.453,1.97,5.751,-3.4600000381469727,2.2200000286102295,-2.619999885559082,-25.356,139.842,2.58,2016-01-07 09:35:54.093000+00:00,3,8.886,-1.979,-0.731,2.109,170.453,1073,1133,1153,1198,7.263,14.93,2.329,65.523,14.595,2.228,65.472,12.856,-5.853,61.515,12.856,-5.853,61.515,1.97,1.984,5.751,6.159,-49.581,-96.108,-199.543,-49.419,-103.122,-217.205,-5.26,-94.25,70.055,-7.928,-112.951,76.416,1981252.5,1890631.125,1992841.625,1791782.625,1556630.875,1025116.75,1555657.625,1025462.875,0.086,
3,2016-01-07 09:32:15,2016-01-07 09:42:15,8.87,-1.96,-0.73,20.780000686645508,-14.09000015258789,65.58000183105469,0.27,rx_en,True,True,True,1.769,170.453,1.97,5.751,-3.4600000381469727,2.2200000286102295,-2.619999885559082,-25.356,139.842,2.58,2016-01-07 09:35:54.093000+00:00,3,8.886,-1.979,-0.731,2.109,170.453,1073,1133,1153,1198,7.263,14.93,2.329,65.523,14.595,2.228,65.472,12.856,-5.853,61.515,12.856,-5.853,61.515,1.97,1.984,5.751,6.159,-49.581,-96.108,-199.543,-49.419,-103.122,-217.205,-5.26,-94.25,70.055,-7.928,-112.951,76.416,1981252.5,1890631.125,1992841.625,1791782.625,1556630.875,1025116.75,1555657.625,1025462.875,0.086,
3,2016-01-07 09:32:15,2016-01-07 09:42:15,8.87,-1.96,-0.73,20.780000686645508,-14.09000015258789,65.58000183105469,3.73,va_cs,True,True,True,1.769,170.453,1.97,5.751,-3.4600000381469727,2.2200000286102295,-2.619999885559082,-25.356,139.842,2.58,2016-01-07 09:35:54.093000+00:00,3,8.886,-1.979,-0.731,2.109,170.453,1073,1133,1153,1198,7.263,14.93,2.329,65.523,14.595,2.228,65.472,12.856,-5.853,61.515,12.856,-5.853,61.515,1.97,1.984,5.751,6.159,-49.581,-96.108,-199.543,-49.419,-103.122,-217.205,-5.26,-94.25,70.055,-7.928,-112.951,76.416,1981252.5,1890631.125,1992841.625,1791782.625,1556630.875,1025116.75,1555657.625,1025462.875,0.086,
3,2016-01-07 09:32:15,2016-01-07 09:42:15,8.87,-1.96,-0.73,20.780000686645508,-14.09000015258789,65.58000183105469,3.727,bisection,True,True,True,1.769,170.453,1.97,5.751,-3.4600000381469727,2.2200000286102295,-2.619999885559082,-25.356,139.842,2.58,2016-01-07 09:35:54.093000+00:00,3,8.886,-1.979,-0.731,2.109,170.453,1073,1133,1153,1198,7.263,14.93,2.329,65.523,14.595,2.228,65.472,12.856,-5.853,61.515,12.856,-5.853,61.515,1.97,1.984,5.751,6.159,-49.581,-96.108,-199.543,-49.419,-103.122,-217.205,-5.26,-94.25,70.055,-7.928,-112.951,76.416,1981252.5,1890631.125,1992841.625,1791782.625,1556630.875,1025116.75,1555657.625,1025462.875,0.086,
3,2016-01-08 00:23:51,2016-01-08 00:33:51,8.92,-6.9,-3.24,6.860000133514404,13.989999771118164,-3.619999885559082,0.858,shear,False,True,True,2.353,41.446,1.635,7.35,-2.5,1.1799999475479126,0.5799999833106995,-25.786,63.92,1.89,2016-01-08 00:28:24.115000+00:00,3,8.919,-6.904,-3.243,7.627,41.446,929,989,1009,1069,16.99,23.091,23.187,29.039,23.123,23.348,28.429,12.921,12.923,29.08,12.921,12.923,29.08,1.635,1.677,7.35,7.228,-9.362,84.85,-27.146,-12.489,71.918,31.239,-154.133,-0.718,-27.933,-166.799,-1.549,-42.345,1091557.125,462985.0,1127637.75,477166.688,1305433.625,586434.938,1323511.625,612819.75,0.108,
3,2016-01-08 00:23:51,2016-01-08 00:33:51,8.92,-6.9,-3.24,6.860000133514404,13.989999771118164,-3.619999885559082,14.748,rx_en,False,True,True,2.353,41.446,1.635,7.35,-2.5,1.1799999475479126,0.5799999833106995,-25.786,63.92,1.89,2016-01-08 00:28:24.115000+00:00,3,8.919,-6.904,-3.243,7.627,41.446,929,989,1009,1069,16.99,23.091,23.187,29.039,23.123,23.348,28.429,12.921,12.923,29.08,12.921,12.923,29.08,1.635,1.677,7.35,7.228,-9.362,84.85,-27.146,-12.489,71.918,31.239,-154.133,-0.718,-27.933,-166.799,-1.549,-42.345,1091557.125,462985.0,1127637.75,477166.688,1305433.625,586434.938,1323511.625,612819.75,0.108,
3,2016-01-08 00:23:51,2016-01-08 00:33:51,8.92,-6.9,-3.24,6.860000133514404,13.989999771118164,-3.619999885559082,14.748,va_cs,False,True,True,2.353,41.446,1.635,7.35,-2.5,1.1799999475479126,0.5799999833106995,-25.786,63.92,1.89,2016-01-08 00:28:24.115000+00:00,3,8.919,-6.904,-3.243,7.627,41.446,929,989,1009,1069,16.99,23.091,23.187,29.039,23.123,23.348,28.429,12.921,12.923,29.08,12.921,12.923,29.08,1.635,1.677,7.35,7.228,-9.362,84.85,-27.146,-12.489,71.918,31.239,-154.133,-0.718,-27.933,-166.799,-1.549,-42.345,1091557.125,462985.0,1127637.75,477166.688,1305433.625,586434.938,1323511.625,612819.75,0.108,
3,2016-01-08 00:23:51,2016-01-08 00:33:51,8.92,-6.9,-3.24,6.860000133514404,13.989999771118164,-3.619999885559082,2.266,bisection,False,True,True,2.353,41.446,1.635,7.35,-2.5,1.1799999475479126,0.5799999833106995,-25.786,63.92,1.89,2016-01-08 00:28:24.115000+00:00,3,8.919,-6.904,-3.243,7.627,41.446,929,989,1009,1069,16.99,23.091,23.187,29.039,23.123,23.348,28.429,12.921,12.923,29.08,12.921,12.923,29.08,1.635,1.677,7.35,7.228,-9.362,84.85,-27.146,-12.489,71.918,31.239,-154.133,-0.718,-27.933,-166.799,-1.549,-42.345,1091557.125,462985.0,1127637.75,477166.688,1305433.625,586434.938,1323511.625,612819.75,0.108,
3,2016-01-08 00:23:51,2016-01-08 00:33:51,8.92,-6.9,-3.24,6.860000133514404,13.989999771118164,-3.619999885559082,0.858,shear,False,True,True,2.353,41.446,1.635,7.35,-2.5,1.1799999475479126,0.5799999833106995,-25.786,63.92,1.89,2016-01-08 00:27:44.214000+00:00,3,8.914,-6.906,-3.244,7.629,41.446,1195,1255,1275,1335,16.99,23.091,23.187,29.039,23.123,23.348,28.429,12.921,12.923,29.08,12.921,12.923,29.08,1.635,1.677,7.35,7.228,-9.362,84.85,-27.146,-12.489,71.918,31.239,-154.133,-0.718,-27.933,-166.799,-1.549,-42.345,1091557.125,462985.0,1127637.75,477166.688,1305433.625,586434.938,1323511.625,612819.75,0.108,
3,2016-01-08 00:23:51,2016-01-08 00:33:51,8.92,-6.9,-3.24,6.860000133514404,13.989999771118164,-3.619999885559082,14.748,rx_en,False,True,True,2.353,41.446,1.635,7.35,-2.5,1.1799999475479126,0.5799999833106995,-25.786,63.92,1.89,2016-01-08 00:27:44.214000+00:00,3,8.914,-6.906,-3.244,7.629,41.446,1195,1255,1275,1335,16.99,23.091,23.187,29.039,23.123,23.348,28.429,12.921,12.923,29.08,12.921,12.923,29.08,1.635,1.677,7.35,7.228,-9.362,84.85,-27.146,-12.489,71.918,31.239,-154.133,-0.718,-27.933,-166.799,-1.549,-42.345,1091557.125,462985.0,1127637.75,477166.688,1305433.625,586434.938,1323511.625,612819.75,0.108,
3,2016-01-08 00:23:51,2016-01-08 00:33:51,8.92,-6.9,-3.24,6.860000133514404,13.989999771118164,-3.619999885559082,14.748,va_cs,False,True,True,2.353,41.446,1.635,7.35,-2.5,1.1799999475479126,0.5799999833106995,-25.786,63.92,1.89,2016-01-08 00:27:44.214000+00:00,3,8.914,-6.906,-3.244,7.629,41.446,1195,1255,1275,1335,16.99,23.091,23.187,29.039,23.123,23.348,28.429,12.921,12.923,29.08,12.921,12.923,29.08,1.635,1.677,7.35,7.228,-9.362,84.85,-27.146,-12.489,71.918,31.239,-154.133,-0.718,-27.933,-166.799,-1.549,-42.345,1091557.125,462985.0,1127637.75,477166.688,1305433.625,586434.938,1323511.625,612819.75,0.108,
3,2016-01-08 00:23:51,2016-01-08 00:33:51,8.92,-6.9,-3.24,6.860000133514404,13.989999771118164,-3.619999885559082,2.266,bisection,False,True,True,2.353,41.446,1.635,7.35,-2.5,1.1799999475479126,0.5799999833106995,-25.786,63.92,1.89,2016-01-08 00:27:44.214000+00:00,3,8.914,-6.906,-3.244,7.629,41.446,1195,1255,1275,1335,16.99,23.091,23.187,29.039,23.123,23.348,28.429,12.921,12.923,29.08,12.921,12.923,29.08,1.635,1.677,7.35,7.228,-9.362,84.85,-27.146,-12.489,71.918,31.239,-154.133,-0.718,-27.933,-166.799,-1.549,-42.345,1091557.125,462985.0,1127637.75,477166.688,1305433.625,586434.938,1323511.625,612819.75,0.108,
3,2016-01-10 20:43:32,2016-01-10 20:53:32,6.1,-7.55,-3.22,1.5399999618530273,-33.619998931884766,33.400001525878906,8.159,shear,False,False,True,18.196,140.462,0.531,7.738,-2.299999952316284,0.09000000357627869,-3.700000047683716,-16.578,178.605,1.35,2016-01-10 20:48:14.124000+00:00,3,6.095,-7.545,-3.221,8.204,140.462,0,58,78,138,5.872,9.755,28.163,41.863,9.765,27.563,41.918,9.824,18.604,26.865,9.824,18.604,26.865,0.531,0.7,7.738,8.963,-51.914,101.702,-191.032,-49.826,103.621,-167.506,-53.898,160.159,-146.13,-47.702,162.327,-172.431,1986502.25,688033.5,1857059.875,653308.812,2414809.25,688562.25,2226941.0,713464.375,0.26,
3,2016-01-10 20:43:32,2016-01-10 20:53:32,6.1,-7.55,-3.22,1.5399999618530273,-33.619998931884766,33.400001525878906,4.22,rx_en,False,False,True,18.196,140.462,0.531,7.738,-2.299999952316284,0.09000000357627869,-3.700000047683716,-16.578,178.605,1.35,2016-01-10 20:48:14.124000+00:00,3,6.095,-7.545,-3.221,8.204,140.462,0,58,78,138,5.872,9.755,28.163,41.863,9.765,27.563,41.918,9.824,18.604,26.865,9.824,18.604,26.865,0.531,0.7,7.738,8.963,-51.914,101.702,-191.032,-49.826,103.621,-167.506,-53.898,160.159,-146.13,-47.702,162.327,-172.431,1986502.25,688033.5,1857059.875,653308.812,2414809.25,688562.25,2226941.0,713464.375,0.26,
3,2016-01-10 20:43:32,2016-01-10 20:53:32,6.1,-7.55,-3.22,1.5399999618530273,-33.619998931884766,33.400001525878906,4.278,va_cs,False,False,True,18.196,140.462,0.531,7.738,-2.299999952316284,0.09000000357627869,-3.700000047683716,-16.578,178.605,1.35,2016-01-10 20:48:14.124000+00:00,3,6.095,-7.545,-3.221,8.204,140.462,0,58,78,138,5.872,9.755,28.163,41.863,9.765,27.563,41.918,9.824,18.604,26.865,9.824,18.604,26.865,0.531,0.7,7.738,8.963,-51.914,101.702,-191.032,-49.826,103.621,-167.506,-53.898,160.159,-146.13,-47.702,162.327,-172.431,1986502.25,688033.5,1857059.875,653308.812,2414809.25,688562.25,2226941.0,713464.375,0.26,
3,2016-01-10 20:43:32,2016-01-10 20:53:32,6.1,-7.55,-3.22,1.5399999618530273,-33.619998931884766,33.400001525878906,4.22,bisection,False,False,True,18.196,140.462,0.531,7.738,-2.299999952316284,0.09000000357627869,-3.700000047683716,-16.578,178.605,1.35,2016-01-10 20:48:14.124000+00:00,3,6.095,-7.545,-3.221,8.204,140.462,0,58,78,138,5.872,9.755,28.163,41.863,9.765,27.563,41.918,9.824,18.604,26.865,9.824,18.604,26.865,0.531,0.7,7.738,8.963,-51.914,101.702,-191.032,-49.826,103.621,-167.506,-53.898,160.159,-146.13,-47.702,162.327,-172.431,1986502.25,688033.5,1857059.875,653308.812,2414809.25,688562.25,2226941.0,713464.375,0.26,
3,2016-01-15 23:10:30,2016-01-15 23:20:30,7.68,-7.74,-4.1,3.2100000381469727,-28.290000915527344,12.819999694824219,0.951,shear,False,False,True,22.385,45.473,1.075,7.786,3.1600000858306885,-0.6600000262260437,0.0,-21.427,270.0,1.07,2016-01-15 23:15:04.185000+00:00,3,7.678,-7.742,-4.104,8.762,45.473,195,255,275,335,7.891,6.596,33.889,15.743,6.737,33.953,15.341,5.019,26.364,16.629,5.019,26.364,16.629,1.075,1.112,7.786,7.602,-24.658,14.008,-133.531,-25.193,19.681,-134.604,-31.037,5.619,-133.659,-32.295,10.819,-136.244,743854.75,176869.875,763588.562,178779.531,947044.5,313129.625,949699.875,311399.188,0.059,
3,2016-01-15 23:10:30,2016-01-15 23:20:30,7.68,-7.74,-4.1,3.2100000381469727,-28.290000915527344,12.819999694824219,8.329,rx_en,False,False,True,22.385,45.473,1.075,7.786,3.1600000858306885,-0.6600000262260437,0.0,-21.427,270.0,1.07,2016-01-15 23:15:04.185000+00:00,3,7.678,-7.742,-4.104,8.762,45.473,195,255,275,335,7.891,6.596,33.889,15.743,6.737,33.953,15.341,5.019,26.364,16.629,5.019,26.364,16.629,1.075,1.112,7.786,7.602,-24.658,14.008,-133.531,-25.193,19.681,-134.604,-31.037,5.619,-133.659,-32.295,10.819,-136.244,743854.75,176869.875,763588.562,178779.531,947044.5,313129.625,949699.875,311399.188,0.059,
3,2016-01-15 23:10:30,2016-01-15 23:20:30,7.68,-7.74,-4.1,3.2100000381469727,-28.290000915527344,12.819999694824219,10.255,va_cs,False,False,True,22.385,45.473,1.075,7.786,3.1600000858306885,-0.6600000262260437,0.0,-21.427,270.0,1.07,2016-01-15 23:15:04.185000+00:00,3,7.678,-7.742,-4.104,8.762,45.473,195,255,275,335,7.891,6.596,33.889,15.743,6.737,33.953,15.341,5.019,26.364,16.629,5.019,26.364,16.629,1.075,1.112,7.786,7.602,-24.658,14.008,-133.531,-25.193,19.681,-134.604,-31.037,5.619,-133.659,-32.295,10.819,-136.244,743854.75,176869.875,763588.562,178779.531,947044.5,313129.625,949699.875,311399.188,0.059,
3,2016-01-15 23:10:30,2016-01-15 23:20:30,7.68,-7.74,-4.1,3.2100000381469727,-28.290000915527344,12.819999694824219,6.039,bisection,False,False,True,22.385,45.473,1.075,7.786,3.1600000858306885,-0.6600000262260437,0.0,-21.427,270.0,1.07,2016-01-15 23:15:04.185000+00:00,3,7.678,-7.742,-4.104,8.762,45.473,195,255,275,335,7.891,6.596,33.889,15.743,6.737,33.953,15.341,5.019,26.364,16.629,5.019,26.364,16.629,1.075,1.112,7.786,7.602,-24.658,14.008,-133.531,-25.193,19.681,-134.604,-31.037,5.619,-133.659,-32.295,10.819,-136.244,743854.75,176869.875,763588.562,178779.531,947044.5,313129.625,949699.875,311399.188,0.059,
3,2016-01-17 06:28:15,2016-01-17 06:38:15,9.19,-4.91,-1.56,9.5600004196167,-15.960000038146973,37.40999984741211,1.118,shear,True,True,True,2.415,165.512,1.497,10.777,1.0700000524520874,5.159999847412109,-2.7300000190734863,-29.625,117.859,1.34,2016-01-17 06:32:44.213000+00:00,3,9.191,-4.917,-1.559,5.158,165.512,118,178,198,258,18.221,0.505,15.001,41.549,-0.679,16.914,41.649,-7.036,4.323,35.598,-7.036,4.323,35.598,1.497,1.62,10.777,10.211,0.6,-89.427,-89.364,10.394,-103.322,-108.938,-13.549,54.52,89.764,-13.476,56.963,71.177,847482.625,339058.875,842319.438,339045.781,526462.938,463196.688,546712.688,449481.0,0.103,
3,2016-01-17 06:28:15,2016-01-17 06:38:15,9.19,-4.91,-1.56,9.5600004196167,-15.960000038146973,37.40999984741211,0.004,rx_en,True,True,True,2.415,165.512,1.497,10.777,1.0700000524520874,5.159999847412109,-2.7300000190734863,-29.625,117.859,1.34,2016-01-17 06:32:44.213000+00:00,3,9.191,-4.917,-1.559,5.158,165.512,118,178,198,258,18.221,0.505,15.001,41.549,-0.679,16.914,41.649,-7.036,4.323,35.598,-7.036,4.323,35.598,1.497,1.62,10.777,10.211,0.6,-89.427,-89.364,10.394,-103.322,-108.938,-13.549,54.52,89.764,-13.476,56.963,71.177,847482.625,339058.875,842319.438,339045.781,526462.938,463196.688,546712.688,449481.0,0.103,
3,2016-01-17 06:28:15,2016-01-17 06:38:15,9.19,-4.91,-1.56,9.5600004196167,-15.960000038146973,37.40999984741211,7.459,va_cs,True,True,True,2.415,165.512,1.497,10.777,1.0700000524520874,5.159999847412109,-2.7300000190734863,-29.625,117.859,1.34,2016-01-17 06:32:44.213000+00:00,3,9.191,-4.917,-1.559,5.158,165.512,118,178,198,258,18.221,0.505,15.001,41.549,-0.679,16.914,41.649,-7.036,4.323,35.598,-7.036,4.323,35.598,1.497,1.62,10.777,10.211,0.6,-89.427,-89.364,10.394,-103.322,-108.938,-13.549,54.52,89.764,-13.476,56.963,71.177,847482.625,339058.875,842319.438,339045.781,526462.938,463196.688,546712.688,449481.0,0.103,
3,2016-01-17 06:28:15,2016-01-17 06:38:15,9.19,-4.91,-1.56,9.5600004196167,-15.960000038146973,37.40999984741211,0.75,bisection,True,True,True,2.415,165.512,1.497,10.777,1.0700000524520874,5.159999847412109,-2.7300000190734863,-29.625,117.859,1.34,2016-01-17 06:32:44.213000+00:00,3,9.191,-4.917,-1.559,5.158,165.512,118,178,198,258,18.221,0.505,15.001,41.549,-0.679,16.914,41.649,-7.036,4.323,35.598,-7.036,4.323,35.598,1.497,1.62,10.777,10.211,0.6,-89.427,-89.364,10.394,-103.322,-108.938,-13.549,54.52,89.764,-13.476,56.963,71.177,847482.625,339058.875,842319.438,339045.781,526462.938,463196.688,546712.688,449481.0,0.103,
3,2016-01-22 07:15:51,2016-01-22 07:25:51,8.38,-4.39,-1.38,20.690000534057617,-29.649999618530273,48.540000915527344,2.29,shear,False,False,True,6.489,58.973,1.315,14.512,3.4600000381469727,-2.8399999141693115,2.799999952316284,-27.59,314.695,2.0,2016-01-22 07:20:24.145000+00:00,3,8.386,-4.397,-1.381,4.609,58.973,1027,1087,947,1007,17.902,14.878,28.506,55.869,15.133,28.66,55.843,1.565,29.764,34.275,1.565,29.764,34.275,1.315,1.574,14.512,13.709,-81.264,107.952,-127.631,-87.35,97.784,-109.354,-5.081,26.596,-157.262,-0.284,26.487,-209.956,1900020.75,609873.938,1883014.625,564324.875,2457855.25,656016.0,2169881.0,658580.125,0.159,
3,2016-01-22 07:15:51,2016-01-22 07:25:51,8.38,-4.39,-1.38,20.690000534057617,-29.649999618530273,48.540000915527344,10.737,rx_en,False,False,True,6.489,58.973,1.315,14.512,3.4600000381469727,-2.8399999141693115,2.799999952316284,-27.59,314.695,2.0,2016-01-22 07:20:24.145000+00:00,3,8.386,-4.397,-1.381,4.609,58.973,1027,1087,947,1007,17.902,14.878,28.506,55.869,15.133,28.66,55.843,1.565,29.764,34.275,1.565,29.764,34.275,1.315,1.574,14.512,13.709,-81.264,107.952,-127.631,-87.35,97.784,-109.354,-5.081,26.596,-157.262,-0.284,26.487,-209.956,1900020.75,609873.938,1883014.625,564324.875,2457855.25,656016.0,2169881.0,658580.125,0.159,
3,2016-01-22 07:15:51,2016-01-22 07:25:51,8.38,-4.39,-1.38,20.690000534057617,-29.649999618530273,48.540000915527344,13.746,va_cs,False,False,True,6.489,58.973,1.315,14.512,3.4600000381469727,-2.8399999141693115,2.799999952316284,-27.59,314.695,2.0,2016-01-22 07:20:24.145000+00:00,3,8.386,-4.397,-1.381,4.609,58.973,1027,1087,947,1007,17.902,14.878,28.506,55.869,15.133,28.66,55.843,1.565,29.764,34.275,1.565,29.764,34.275,1.315,1.574,14.512,13.709,-81.264,107.952,-127.631,-87.35,97.784,-109.354,-5.081,26.596,-157.262,-0.284,26.487,-209.956,1900020.75,609873.938,1883014.625,564324.875,2457855.25,656016.0,2169881.0,658580.125,0.159,
3,2016-01-22 07:15:51,2016-01-22 07:25:51,8.38,-4.39,-1.38,20.690000534057617,-29.649999618530273,48.540000915527344,10.366,bisection,False,False,True,6.489,58.973,1.315,14.512,3.4600000381469727,-2.8399999141693115,2.799999952316284,-27.59,314.695,2.0,2016-01-22 07:20:24.145000+00:00,3,8.386,-4.397,-1.381,4.609,58.973,1027,1087,947,1007,17.902,14.878,28.506,55.869,15.133,28.66,55.843,1.565,29.764,34.275,1.565,29.764,34.275,1.315,1.574,14.512,13.709,-81.264,107.952,-127.631,-87.35,97.784,-109.354,-5.081,26.596,-157.262,-0.284,26.487,-209.956,1900020.75,609873.938,1883014.625,564324.875,2457855.25,656016.0,2169881.0,658580.125,0.159,
3,2016-01-22 19:36:13,2016-01-22 19:46:13,4.63,-8.42,-3.98,-5.710000038146973,-42.470001220703125,18.079999923706055,10.425,shear,False,False,True,3.008,117.381,2.492,4.404,5.300000190734863,-0.1599999964237213,0.41999998688697815,-12.175,339.52,1.51,2016-01-22 19:39:24.130000+00:00,3,4.598,-8.42,-3.962,9.306,117.381,701,761,781,799,2.921,17.067,33.622,23.438,17.074,33.433,23.589,15.188,33.226,24.819,15.188,33.226,24.819,2.492,2.523,4.404,4.426,-73.34,-78.283,31.376,-77.569,-74.991,13.127,-62.28,-35.385,-1.876,-61.612,-35.083,-3.406,1278927.5,673149.375,1263931.0,678821.875,1581580.5,741534.625,1565434.5,728567.312,0.054,
3,2016-01-22 19:36:13,2016-01-22 19:46:13,4.63,-8.42,-3.98,-5.710000038146973,-42.470001220703125,18.079999923706055,7.112,rx_en,False,False,True,3.008,117.381,2.492,4.404,5.300000190734863,-0.1599999964237213,0.41999998688697815,-12.175,339.52,1.51,2016-01-22 19:39:24.130000+00:00,3,4.598,-8.42,-3.962,9.306,117.381,701,761,781,799,2.921,17.067,33.622,23.438,17.074,33.433,23.589,15.188,33.226,24.819,15.188,33.226,24.819,2.492,2.523,4.404,4.426,-73.34,-78.283,31.376,-77.569,-74.991,13.127,-62.28,-35.385,-1.876,-61.612,-35.083,-3.406,1278927.5,673149.375,1263931.0,678821.875,1581580.5,741534.625,1565434.5,728567.312,0.054,
3,2016-01-22 19:36:13,2016-01-22 19:46:13,4.63,-8.42,-3.98,-5.710000038146973,-42.470001220703125,18.079999923706055,10.18,va_cs,False,False,True,3.008,117.381,2.492,4.404,5.300000190734863,-0.1599999964237213,0.41999998688697815,-12.175,339.52,1.51,2016-01-22 19:39:24.130000+00:00,3,4.598,-8.42,-3.962,9.306,117.381,701,761,781,799,2.921,17.067,33.622,23.438,17.074,33.433,23.589,15.188,33.226,24.819,15.188,33.226,24.819,2.492,2.523,4.404,4.426,-73.34,-78.283,31.376,-77.569,-74.991,13.127,-62.28,-35.385,-1.876,-61.612,-35.083,-3.406,1278927.5,673149.375,1263931.0,678821.875,1581580.5,741534.625,1565434.5,728567.312,0.054,
3,2016-01-22 19:36:13,2016-01-22 19:46:13,4.63,-8.42,-3.98,-5.710000038146973,-42.470001220703125,18.079999923706055,4.2,bisection,False,False,True,3.008,117.381,2.492,4.404,5.300000190734863,-0.1599999964237213,0.41999998688697815,-12.175,339.52,1.51,2016-01-22 19:39:24.130000+00:00,3,4.598,-8.42,-3.962,9.306,117.381,701,761,781,799,2.921,17.067,33.622,23.438,17.074,33.433,23.589,15.188,33.226,24.819,15.188,33.226,24.819,2.492,2.523,4.404,4.426,-73.34,-78.283,31.376,-77.569,-74.991,13.127,-62.28,-35.385,-1.876,-61.612,-35.083,-3.406,1278927.5,673149.375,1263931.0,678821.875,1581580.5,741534.625,1565434.5,728567.312,0.054,
3,2016-01-22 19:45:17,2016-01-22 19:55:17,4.75,-8.44,-4.05,-8.0,-44.56999969482422,14.75,10.379,shear,False,False,True,4.049,51.675,1.608,3.845,5.920000076293945,0.5,0.14000000059604645,-12.411,74.208,1.46,2016-01-22 19:49:54.139000+00:00,3,4.745,-8.437,-4.042,9.355,51.675,88,148,168,228,47.411,15.854,42.622,12.338,16.302,42.889,13.37,4.797,17.848,37.049,4.797,17.848,37.049,1.608,1.658,3.845,3.836,-5.992,110.478,31.373,2.645,125.027,14.815,-40.279,82.936,149.256,-38.219,94.448,140.046,938142.875,828230.438,1025125.0,793744.0,1406306.25,968751.375,1500479.875,972011.312,0.068,
3,2016-01-22 19:45:17,2016-01-22 19:55:17,4.75,-8.44,-4.05,-8.0,-44.56999969482422,14.75,5.634,rx_en,False,False,True,4.049,51.675,1.608,3.845,5.920000076293945,0.5,0.14000000059604645,-12.411,74.208,1.46,2016-01-22 19:49:54.139000+00:00,3,4.745,-8.437,-4.042,9.355,51.675,88,148,168,228,47.411,15.854,42.622,12.338,16.302,42.889,13.37,4.797,17.848,37.049,4.797,17.848,37.049,1.608,1.658,3.845,3.836,-5.992,110.478,31.373,2.645,125.027,14.815,-40.279,82.936,149.256,-38.219,94.448,140.046,938142.875,828230.438,1025125.0,793744.0,1406306.25,968751.375,1500479.875,972011.312,0.068,
3,2016-01-22 19:45:17,2016-01-22 19:55:17,4.75,-8.44,-4.05,-8.0,-44.56999969482422,14.75,10.379,va_cs,False,False,True,4.049,51.675,1.608,3.845,5.920000076293945,0.5,0.14000000059604645,-12.411,74.208,1.46,2016-01-22 19:49:54.139000+00:00,3,4.745,-8.437,-4.042,9.355,51.675,88,148,168,228,47.411,15.854,42.622,12.338,16.302,42.889,13.37,4.797,17.848,37.049,4.797,17.848,37.049,1.608,1.658,3.845,3.836,-5.992,110.478,31.373,2.645,125.027,14.815,-40.279,82.936,149.256,-38.219,94.448,140.046,938142.875,828230.438,1025125.0,793744.0,1406306.25,968751.375,1500479.875,972011.312,0.068,
