mms_spc_num,date_from,date_to,spc_pos_x,spc_pos_y,spc_pos_z,b_msh_x,b_msh_y,b_msh_z,r_rc,method_used,walen1,walen2,jet_detection
3,2016-10-08 14:31:54,2016-10-08 14:41:54,4.23,8.78,-5.22,6.5,28.84000015258789,14.600000381469727,15.803,va_cs,False,True,False
3,2016-10-08 14:31:54,2016-10-08 14:41:54,4.23,8.78,-5.22,6.5,28.84000015258789,14.600000381469727,5.737,bisection,False,True,False
3,2015-09-02 16:06:44,2015-09-02 16:16:44,1.95,10.68,-4.99,10.989999771118164,11.760000228881836,35.720001220703125,7.921,shear,False,True,False
3,2015-09-02 16:06:44,2015-09-02 16:16:44,1.95,10.68,-4.99,10.989999771118164,11.760000228881836,35.720001220703125,6.820,rx_en,False,True,False
3,2015-09-02 16:06:44,2015-09-02 16:16:44,1.95,10.68,-4.99,10.989999771118164,11.760000228881836,35.720001220703125,7.921,va_cs,False,True,False
3,2015-09-02 16:06:44,2015-09-02 16:16:44,1.95,10.68,-4.99,10.989999771118164,11.760000228881836,35.720001220703125,5.824,bisection,False,True,False
3,2015-10-23 15:51:54,2015-10-23 16:01:54,6.86,7.18,-3.83,15.34000015258789,7.420000076293945,39.470001220703125,5.770,shear,False,True,False
3,2015-10-23 15:51:54,2015-10-23 16:01:54,6.86,7.18,-3.83,15.34000015258789,7.420000076293945,39.470001220703125,6.827,rx_en,False,True,False
3,2015-10-23 15:51:54,2015-10-23 16:01:54,6.86,7.18,-3.83,15.34000015258789,7.420000076293945,39.470001220703125,11.581,va_cs,False,True,False
3,2015-10-23 15:51:54,2015-10-23 16:01:54,6.86,7.18,-3.83,15.34000015258789,7.420000076293945,39.470001220703125,6.642,bisection,False,True,False
3,2016-02-10 03:25:14,2016-02-10 03:35:14,6.56,-7.31,-4.12,-12.399999618530273,-34.4900016784668,2.7699999809265137,11.203,shear,False,True,False
3,2016-02-10 03:25:14,2016-02-10 03:35:14,6.56,-7.31,-4.12,-12.399999618530273,-34.4900016784668,2.7699999809265137,7.411,rx_en,False,True,False
3,2016-02-10 03:25:14,2016-02-10 03:35:14,6.56,-7.31,-4.12,-12.399999618530273,-34.4900016784668,2.7699999809265137,6.125,va_cs,False,True,False
3,2016-02-10 03:25:14,2016-02-10 03:35:14,6.56,-7.31,-4.12,-12.399999618530273,-34.4900016784668,2.7699999809265137,5.647,bisection,False,True,False
3,2015-09-02 17:08:44,2015-09-02 17:18:44,1.39,10.96,-4.58,-3.4100000858306885,12.5600004196167,20.8700008392334,6.204,shear,False,True,False
3,2015-09-02 17:08:44,2015-09-02 17:18:44,1.39,10.96,-4.58,-3.4100000858306885,12.5600004196167,20.8700008392334,5.364,rx_en,False,True,False
3,2015-09-02 17:08:44,2015-09-02 17:18:44,1.39,10.96,-4.58,-3.4100000858306885,12.5600004196167,20.8700008392334,12.475,va_cs,False,True,False
3,2015-09-02 17:08:44,2015-09-02 17:18:44,1.39,10.96,-4.58,-3.4100000858306885,12.5600004196167,20.8700008392334,5.536,bisection,False,True,False
3,2015-11-03 12:37:54,2015-11-03 12:47:54,9.61,5.32,-3.61,-7.230000019073486,-7.659999847412109,5.599999904632568,17.107,shear,True,True,True
3,2015-11-03 12:37:54,2015-11-03 12:47:54,9.61,5.32,-3.61,-7.230000019073486,-7.659999847412109,5.599999904632568,15.022,rx_en,True,True,True
3,2015-11-03 12:37:54,2015-11-03 12:47:54,9.61,5.32,-3.61,-7.230000019073486,-7.659999847412109,5.599999904632568,17.180,va_cs,True,True,True
3,2015-11-03 12:37:54,2015-11-03 12:47:54,9.61,5.32,-3.61,-7.230000019073486,-7.659999847412109,5.599999904632568,3.153,bisection,True,True,True
3,2015-10-23 15:53:34,2015-10-23 16:03:34,6.84,7.18,-3.82,6.440000057220459,13.880000114440918,36.83000183105469,5.780,shear,False,True,False
3,2015-10-23 15:53:34,2015-10-23 16:03:34,6.84,7.18,-3.82,6.440000057220459,13.880000114440918,36.83000183105469,7.057,rx_en,False,True,False
3,2015-10-23 15:53:34,2015-10-23 16:03:34,6.84,7.18,-3.82,6.440000057220459,13.880000114440918,36.83000183105469,11.585,va_cs,False,True,False
3,2015-10-23 15:53:34,2015-10-23 16:03:34,6.84,7.18,-3.82,6.440000057220459,13.880000114440918,36.83000183105469,6.900,bisection,False,True,False
3,2015-09-02 17:13:44,2015-09-02 17:23:44,1.35,10.97,-4.55,-4.309999942779541,11.960000038146973,16.0,3.589,shear,False,True,False
3,2015-09-02 17:13:44,2015-09-02 17:23:44,1.35,10.97,-4.55,-4.309999942779541,11.960000038146973,16.0,4.658,rx_en,False,True,False
3,2015-09-02 17:13:44,2015-09-02 17:23:44,1.35,10.97,-4.55,-4.309999942779541,11.960000038146973,16.0,8.606,va_cs,False,True,False
