DateStart,Error
2016-10-28 15:24:36+00:00,index 0 is out of bounds for axis 0 with size 0
2016-10-29 18:11:14+00:00,index 0 is out of bounds for axis 0 with size 0
2016-11-02 09:39:07+00:00,index 0 is out of bounds for axis 0 with size 0
2016-11-02 09:52:01+00:00,index 0 is out of bounds for axis 0 with size 0
2016-11-02 18:07:24+00:00,index 0 is out of bounds for axis 0 with size 0
2016-11-02 18:08:45+00:00,index 0 is out of bounds for axis 0 with size 0
2016-11-03 09:18:26+00:00,index 0 is out of bounds for axis 0 with size 0
2016-11-03 17:58:12+00:00,index 0 is out of bounds for axis 0 with size 0
2016-11-03 19:18:49+00:00,index 0 is out of bounds for axis 0 with size 0
2016-11-03 19:23:24+00:00,index 0 is out of bounds for axis 0 with size 0
2016-11-10 18:34:33+00:00,index 0 is out of bounds for axis 0 with size 0
2016-11-12 18:03:01+00:00,index 0 is out of bounds for axis 0 with size 0
2016-11-12 18:05:03+00:00,index 0 is out of bounds for axis 0 with size 0
2016-11-12 18:09:19+00:00,index 0 is out of bounds for axis 0 with size 0
2016-11-12 18:12:06+00:00,index 0 is out of bounds for axis 0 with size 0
2016-11-12 18:19:09+00:00,index 0 is out of bounds for axis 0 with size 0
2016-11-12 18:20:48+00:00,index 0 is out of bounds for axis 0 with size 0
2016-11-12 18:23:07+00:00,index 0 is out of bounds for axis 0 with size 0
2016-11-12 18:31:45+00:00,index 0 is out of bounds for axis 0 with size 0
2016-11-12 18:33:01+00:00,index 0 is out of bounds for axis 0 with size 0
2016-11-12 18:36:55+00:00,index 0 is out of bounds for axis 0 with size 0
2016-11-12 19:03:55+00:00,index 0 is out of bounds for axis 0 with size 0
2016-11-13 08:18:53+00:00,index 0 is out of bounds for axis 0 with size 0
2016-11-13 08:26:27+00:00,index 0 is out of bounds for axis 0 with size 0
2016-11-13 11:06:53+00:00,index 0 is out of bounds for axis 0 with size 0
2016-11-13 14:11:27+00:00,index 0 is out of bounds for axis 0 with size 0
2016-11-14 12:15:52+00:00,index 0 is out of bounds for axis 0 with size 0
2016-11-14 12:27:16+00:00,index 0 is out of bounds for axis 0 with size 0
2016-11-14 12:29:40+00:00,index 0 is out of bounds for axis 0 with size 0
2016-11-14 13:13:55+00:00,index 0 is out of bounds for axis 0 with size 0
2016-11-14 15:35:04+00:00,index 0 is out of bounds for axis 0 with size 0
2016-11-14 15:37:23+00:00,index 0 is out of bounds for axis 0 with size 0
2016-11-14 17:15:52+00:00,index 0 is out of bounds for axis 0 with size 0
2016-11-14 17:22:28+00:00,index 0 is out of bounds for axis 0 with size 0
2016-11-14 17:23:54+00:00,index 0 is out of bounds for axis 0 with size 0
2016-11-14 17:59:36+00:00,index 0 is out of bounds for axis 0 with size 0
2016-11-15 08:35:31+00:00,index 0 is out of bounds for axis 0 with size 0
