Date,Probe,walen1,walen2,jet_detection,x_gsm,y_gsm,z_gsm,r_spc,r_W,theta_w,jet_time,ind_min_msp,ind_max_msp,ind_min_msh,ind_max_msh,ind_jet_center,angle_b_lmn_vec_msp_msh_median,b_lmn_vec_msp_mean_n,b_lmn_vec_msp_mean_m,b_lmn_vec_msp_mean_l,b_lmn_vec_msp_median_n,b_lmn_vec_msp_median_m,b_lmn_vec_msp_median_l,b_lmn_vec_msh_mean_n,b_lmn_vec_msh_mean_m,b_lmn_vec_msh_mean_l,b_lmn_vec_msh_median_n,b_lmn_vec_msh_median_m,b_lmn_vec_msh_median_l,np_msp_median,np_msp_mean,np_msh_median,np_msh_mean,vp_lmn_vec_msp_mean_n,vp_lmn_vec_msp_mean_m,vp_lmn_vec_msp_mean_l,vp_lmn_vec_msp_median_n,vp_lmn_vec_msp_median_m,vp_lmn_vec_msp_median_l,vp_lmn_vec_msh_mean_n,vp_lmn_vec_msh_mean_m,vp_lmn_vec_msh_mean_l,vp_lmn_vec_msh_median_n,vp_lmn_vec_msh_median_m,vp_lmn_vec_msh_median_l,tp_para_msp_median,tp_para_msh_median,tp_para_msp_mean,tp_para_msh_mean,tp_perp_msp_median,tp_perp_msh_median,tp_perp_msp_mean,tp_perp_msh_mean,beta_msh_mean,beta_msp_mean
2015-11-01 03:32:44.220000+00:00,3,False,False,True,9.255,1.158,-0.615,1.311,4.909,33.892,2015-11-01 03:25:02.184030080+00:00,1179,1211,4835,4867,720,99.645,21.166,-7.052,66.849,21.523,-6.744,66.703,-2.649,-49.223,-13.145,-2.649,-49.223,-13.145,0.924,1.023,34.169,32.674,1.126,37.049,3.121,0.557,52.32,4.688,-4.411,-68.495,-29.942,-7.839,-66.707,-25.722,28063862.0,1862202.5,27241462.0,1912256.5,34953696.0,2509033.75,34030412.0,2515234.0,0.894,0.211,
2015-11-03 15:46:04.178000+00:00,3,False,False,True,7.241,6.099,-3.158,6.869,2.494,31.206,2015-11-03 15:41:19.115262464+00:00,3919,3951,1729,1761,900,31.415,14.907,-53.495,49.646,14.676,-53.601,49.433,3.884,-60.334,12.772,3.884,-60.334,12.772,2.661,2.492,18.574,18.922,9.563,-262.303,-155.9,11.592,-270.97,-161.291,-10.526,-247.034,-206.655,-6.957,-244.792,-205.467,12075152.0,4251599.0,12308609.0,4233436.5,20099220.0,6809197.5,20053790.0,6837558.5,0.9,0.232,
2015-11-04 03:32:34.216000+00:00,3,False,False,True,9.553,0.962,-0.602,1.134,0.9,22.251,2015-11-04 03:34:33.820288+00:00,79,111,1977,2009,798,13.198,18.264,-15.241,60.365,18.793,-15.42,60.259,13.582,-19.466,36.428,13.582,-19.466,36.428,4.139,4.163,15.701,15.799,-3.663,-9.702,15.227,-1.454,-11.181,15.81,-42.588,-176.136,-126.487,-42.299,-178.244,-130.287,7346339.0,6807293.5,7313998.5,6820945.5,12258765.0,9327559.0,12310666.0,9311599.0,2.19,0.308,
2015-11-04 07:26:04.113000+00:00,3,False,False,True,11.019,3.161,-2.189,3.845,0.911,80.06,2015-11-04 07:26:10.750989568+00:00,637,669,1012,1044,511,153.871,1.767,2.948,-5.262,1.177,3.006,-4.716,-20.357,-12.57,23.056,-20.357,-12.57,23.056,1.468,1.6,29.33,29.706,-230.424,-69.587,173.073,-222.466,-73.44,178.744,-450.21,-364.679,-79.838,-445.432,-366.95,-75.364,54164976.0,1758592.875,53469068.0,1849921.125,59150016.0,2595193.5,58693756.0,2730876.0,2.035,77.603,
2015-11-04 07:27:14.164000+00:00,3,False,False,True,11.02,3.168,-2.196,3.855,0.911,80.06,2015-11-04 07:26:10.750989568+00:00,637,669,1012,1044,511,153.871,1.767,2.948,-5.262,1.177,3.006,-4.716,-20.357,-12.57,23.056,-20.357,-12.57,23.056,1.468,1.6,29.33,29.706,-230.424,-69.587,173.073,-222.466,-73.44,178.744,-450.21,-364.679,-79.838,-445.432,-366.95,-75.364,54164976.0,1758592.875,53469068.0,1849921.125,59150016.0,2595193.5,58693756.0,2730876.0,2.035,77.603,
2015-11-04 07:19:04.107000+00:00,3,False,False,True,11.009,3.107,-2.139,3.773,0.768,73.194,2015-11-04 07:26:10.750989568+00:00,1302,1334,574,606,1176,89.267,1.767,2.948,-5.262,1.177,3.006,-4.716,7.464,-32.126,-19.205,7.464,-32.126,-19.205,1.468,1.6,30.491,29.942,-230.424,-69.587,173.073,-222.466,-73.44,178.744,-108.763,-84.104,-110.138,-108.356,-100.731,-132.269,54164976.0,2763540.5,53469068.0,2839807.75,59150016.0,7296651.5,58693756.0,7598057.0,3.003,77.603,
2015-11-06 13:16:54.128000+00:00,3,False,False,True,9.346,5.213,-3.387,6.217,1.751,69.547,2015-11-06 13:23:41.595049984+00:00,1729,1761,735,767,983,120.978,11.068,-11.544,44.544,11.278,-11.47,44.589,-0.49,-18.635,-19.385,-0.49,-18.635,-19.385,1.647,1.633,14.572,14.508,-15.549,-167.936,-159.101,-18.966,-164.267,-149.051,-71.767,-159.472,-89.844,-72.146,-158.702,-89.468,12573393.0,2179115.0,12585551.0,2179992.5,9936668.0,3687179.25,10116660.0,3706319.75,1.878,0.298,
2015-11-06 13:23:14.083000+00:00,3,False,False,True,9.272,5.248,-3.381,6.243,1.751,69.547,2015-11-06 13:23:41.595049984+00:00,1729,1761,735,767,983,120.978,11.068,-11.544,44.544,11.278,-11.47,44.589,-0.49,-18.635,-19.385,-0.49,-18.635,-19.385,1.647,1.633,14.572,14.508,-15.549,-167.936,-159.101,-18.966,-164.267,-149.051,-71.767,-159.472,-89.844,-72.146,-158.702,-89.468,12573393.0,2179115.0,12585551.0,2179992.5,9936668.0,3687179.25,10116660.0,3706319.75,1.878,0.298,
2015-11-06 13:25:04.185000+00:00,3,False,False,True,9.249,5.258,-3.379,6.25,1.751,69.547,2015-11-06 13:23:41.595049984+00:00,1729,1761,735,767,983,120.978,11.068,-11.544,44.544,11.278,-11.47,44.589,-0.49,-18.635,-19.385,-0.49,-18.635,-19.385,1.647,1.633,14.572,14.508,-15.549,-167.936,-159.101,-18.966,-164.267,-149.051,-71.767,-159.472,-89.844,-72.146,-158.702,-89.468,12573393.0,2179115.0,12585551.0,2179992.5,9936668.0,3687179.25,10116660.0,3706319.75,1.878,0.298,
2015-11-06 13:50:54.157000+00:00,3,False,False,True,8.94,5.388,-3.343,6.341,4.852,32.757,2015-11-06 13:52:16.783864576+00:00,88,120,998,1030,1418,88.546,2.012,-11.606,44.654,2.011,-11.596,44.679,1.555,-39.596,-9.279,1.555,-39.596,-9.279,0.364,0.362,11.061,11.078,-1.698,19.508,-14.966,2.185,19.657,-14.872,-17.583,-108.516,-155.638,-19.046,-107.519,-156.014,36734660.0,2466485.75,36928484.0,2501918.5,43584316.0,5215060.0,44559172.0,5183521.0,0.794,0.232,
2015-11-06 13:46:24.154000+00:00,3,False,False,True,8.996,5.366,-3.351,6.326,4.852,32.757,2015-11-06 13:52:16.783864576+00:00,88,120,998,1030,1418,88.546,2.012,-11.606,44.654,2.011,-11.596,44.679,1.555,-39.596,-9.279,1.555,-39.596,-9.279,0.364,0.362,11.061,11.078,-1.698,19.508,-14.966,2.185,19.657,-14.872,-17.583,-108.516,-155.638,-19.046,-107.519,-156.014,36734660.0,2466485.75,36928484.0,2501918.5,43584316.0,5215060.0,44559172.0,5183521.0,0.794,0.232,
2015-11-07 13:25:44.079000+00:00,3,False,False,True,9.264,5.162,-3.307,6.13,1.651,40.105,2015-11-07 13:28:51.855391104+00:00,1919,1951,239,271,1252,31.015,1.295,39.016,0.345,1.45,39.01,0.428,-10.818,41.879,-21.021,-10.818,41.879,-21.021,3.048,3.071,13.591,13.625,-58.052,29.355,-59.218,-58.601,29.562,-60.631,-45.026,-27.007,-83.234,-47.007,-28.142,-80.548,4573261.5,1845898.25,4602457.5,1856698.375,7012069.0,4594216.5,7079525.0,4598888.5,0.567,0.38,
2015-11-07 13:29:14.082000+00:00,3,False,False,True,9.223,5.18,-3.303,6.144,1.651,40.105,2015-11-07 13:28:51.855391104+00:00,1919,1951,239,271,1252,31.015,1.295,39.016,0.345,1.45,39.01,0.428,-10.818,41.879,-21.021,-10.818,41.879,-21.021,3.048,3.071,13.591,13.625,-58.052,29.355,-59.218,-58.601,29.562,-60.631,-45.026,-27.007,-83.234,-47.007,-28.142,-80.548,4573261.5,1845898.25,4602457.5,1856698.375,7012069.0,4594216.5,7079525.0,4598888.5,0.567,0.38,
2015-11-10 02:43:14.101000+00:00,3,False,False,True,9.485,-0.016,-0.364,0.364,11.569,44.219,2015-11-10 02:47:04.660420992+00:00,1118,1150,456,488,1003,148.148,28.154,-7.245,63.459,28.222,-7.066,64.388,2.697,-8.854,-44.728,2.697,-8.854,-44.728,0.73,0.907,20.442,20.233,64.117,-84.668,-108.39,92.67,-72.074,-71.259,-54.287,-45.691,-105.47,-54.059,-44.63,-104.36,34232040.0,4857624.5,34993216.0,4840133.0,43012700.0,7218661.5,41180864.0,7196270.5,1.884,0.239,
2015-11-10 02:46:14.103000+00:00,3,False,False,True,9.526,0.016,-0.375,0.376,11.569,44.219,2015-11-10 02:47:04.660420992+00:00,1118,1150,456,488,1003,148.148,28.154,-7.245,63.459,28.222,-7.066,64.388,2.697,-8.854,-44.728,2.697,-8.854,-44.728,0.73,0.907,20.442,20.233,64.117,-84.668,-108.39,92.67,-72.074,-71.259,-54.287,-45.691,-105.47,-54.059,-44.63,-104.36,34232040.0,4857624.5,34993216.0,4840133.0,43012700.0,7218661.5,41180864.0,7196270.5,1.884,0.239,
2015-11-15 14:07:34.180000+00:00,3,False,False,True,8.729,4.6,-2.684,5.326,1.065,60.463,2015-11-15 14:08:49.221417600+00:00,1625,1657,2636,2668,1234,27.577,11.872,-24.452,53.581,11.722,-25.451,53.021,21.74,-37.844,30.288,21.74,-37.844,30.288,3.041,2.949,22.587,22.344,-19.153,-135.857,-51.924,-18.215,-136.348,-57.625,-55.231,-183.406,-214.309,-55.7,-182.392,-213.761,8013485.0,3132570.0,7933155.5,3079497.75,10694388.0,4130591.0,11282850.0,4121823.5,0.981,0.257,
2015-11-15 14:02:54.125000+00:00,3,False,False,True,8.804,4.576,-2.694,5.31,4.248,43.889,2015-11-15 14:08:49.221417600+00:00,1625,1657,483,515,1234,52.617,11.872,-24.452,53.581,11.722,-25.451,53.021,-3.736,-56.304,13.67,-3.736,-56.304,13.67,3.041,2.949,26.403,25.968,-19.153,-135.857,-51.924,-18.215,-136.348,-57.625,-7.802,-97.861,-143.375,-9.001,-101.055,-141.72,8013485.0,2100541.75,7933155.5,2147330.5,10694388.0,3025676.0,11282850.0,3050430.75,0.643,0.257,
2015-11-15 14:12:04.184000+00:00,3,False,False,True,8.66,4.622,-2.674,5.34,4.181,62.0,2015-11-15 14:08:49.221417600+00:00,1625,1657,3136,3168,1234,71.515,11.872,-24.452,53.581,11.722,-25.451,53.021,4.24,-35.733,-5.059,4.24,-35.733,-5.059,3.041,2.949,37.547,37.404,-19.153,-135.857,-51.924,-18.215,-136.348,-57.625,-50.024,-73.657,-110.231,-50.928,-72.965,-110.794,8013485.0,1753699.875,7933155.5,1756868.125,10694388.0,2943473.0,11282850.0,2937421.0,2.151,0.257,
2015-11-15 14:09:44.081000+00:00,3,False,False,True,8.699,4.61,-2.68,5.332,4.383,52.332,2015-11-15 14:08:49.221417600+00:00,1625,1657,2770,2802,1234,71.192,11.872,-24.452,53.581,11.722,-25.451,53.021,14.714,-41.782,-6.957,14.714,-41.782,-6.957,3.041,2.949,26.041,27.421,-19.153,-135.857,-51.924,-18.215,-136.348,-57.625,-67.765,-125.071,-109.972,-64.683,-121.197,-106.313,8013485.0,2628813.75,7933155.5,2693337.0,10694388.0,3158119.0,11282850.0,3111248.75,1.327,0.257,
